For Retail / Manufacturing Industry,,,,,,,,,,,,,,,,,,,,,,,
328,Pods Pea Snacks,,Oishi, box (50pcsx60grams),,,Annex,,Oishi/ box (50pcsx60grams),, 15.22 ,49,1, box (50pcsx60grams),pieces,,1pieces, 49.00 , 49pieces , 745.78 ,,,
329,Popcorn Caramel,,oishi,box,50,60g,Annex,,oishi/box/50/60g,, 15.19 ,28,1,box,pieces,,1pieces, 28.00 , 28pieces , 425.32 ,,,
330,Pork & Beans,,Hunts,can,425grams,,CIP,,Hunts/can/425grams,, 59.80 ,1,1,can,grams,,, 1.00 , 1grams , 59.80 ,,,
331,Pork Ears,,n/a,,,,F1,,,, 145.00 ,18,1,0,kilos,,, 18.00 , 18kilos ," 2,610.00 ",,,
332,Pork Jowls,,Frozen,box(kilos),,,Annex,,Frozen/box(kilos),, 178.00 ,44,1,box(kilos),kilos,,1kilos, 44.00 , 44kilos ," 7,832.00 ",,,
332,Pork Jowls,,Frozen,box(kilos),,,CIP,,Frozen/box(kilos),, 196.00 ,67,1,box(kilos),kilos,,, 67.00 , 67kilos ," 13,132.00 ",,,
332,Pork Jowls,,n/a,,,,F1,,,, 192.00 ,46,1,0,kilos,,, 45.78 , 45.78kilos ," 8,789.76 ",,,
333,Pork Kasim,,Frozen,box(kilos),,,Annex,,Frozen/box(kilos),, 225.00 ,68,1,box(kilos),kilos,,1kilos, 68.00 , 68kilos ," 15,300.00 ",,,
333,Pork Kasim,,Frozen,box(kilos),,,CIP,,Frozen/box(kilos),, 220.00 ,222,1,box(kilos),kilos,,, 222.00 , 222kilos ," 48,840.00 ",,,
333,Pork Kasim,,n/a,,,,F1,,,, 226.00 ,25,1,0,kilos,,, 25.00 , 25kilos ," 5,650.00 ",,,
334,Pork Liempo,,Frozen,box(20kilo),,,CIP,,Frozen/box(20kilo),, 282.00 ,47,1,box(20kilo),kilos,,, 47.00 , 47kilos ," 13,254.00 ",,,
335,Pork Liver,,n/a,,,,F1,,,, 155.00 ,6,1,0,kilos,,, 6.00 , 6kilos , 930.00 ,,,
336,Pork Liver/mascara,,Frozen,box(kilos),,,CIP,,Frozen/box(kilos),, 139.00 ,74,1,box(kilos),kilos,,, 74.00 , 74kilos ," 10,286.00 ",,,
337,Pork Longganisa,,CDO,pack,200grams,,Annex,,CDO/pack/200grams,, 0.27 ,1000,200,pack,grams,,200grams," 200,000.00 ", 200000grams , 267.50 , 0.27 ,,
338,Porkchop,,Frozen,,,,Annex,,Frozen,, 205.00 ,9,1,0,kilos,,1kilos, 9.00 , 9kilos ," 1,845.00 ",,,
338,Porkchop,,Frozen,,,,CIP,,Frozen,, 205.00 ,67,1,0,kilos,,, 67.00 , 67kilos ," 13,735.00 ",,,
338,Porkchop,,n/a,,,,F1,,,, 226.00 ,31,1,0,kilos,,, 31.00 , 31kilos ," 7,006.00 ",,,
339,Pot Holder,,n/a,,,,F1,,,, 24.75 ,10,1,0,pieces,,, 10.00 , 10pieces , 247.50 ,,,
340,Potato,,Fresh,,,,CIP,,Fresh,, 143.00 ,2,1,0,grams,,, 2.00 , 2grams , 286.00 ,,,
340,Potato,,Fresh,,,,CIP,,Fresh,, 143.00 ,2,1,0,grams,,, 2.00 , 2grams , 286.00 ,,,
341,Potato Fries - Cheese,,Oishi,box (50pcsx50grams),,,CIP,,Oishi/box (50pcsx50grams),, 13.69 ,30,1,box (50pcsx50grams),pieces,,, 30.00 , 30pieces , 410.70 ,,,
342,Potato Fries Plain,,Oishi,box (50pcsx50grams),,,Annex,,Oishi/box (50pcsx50grams),, 13.69 ,15,1,box (50pcsx50grams),pieces,,1pieces, 15.00 , 15pieces , 205.35 ,,,
343,Powdered-juices,,n/a,,,,F1,,,, 1.05 ,720,20,0,grams,,," 14,400.00 ", 14400grams , 756.00 ,,,
343,Powdered-juices,,n/a,,,,F1,,,, 1.05 ,680,20,0,grams,,," 13,600.00 ", 13600grams , 714.00 ,,,
343,Powdered-juices,,n/a,,,,F1,,,, 1.05 ,480,20,0,grams,,," 9,600.00 ", 9600grams , 504.00 ,,,
343,Powdered-juices,,n/a,,,,F1,,,, 0.95 ,570,19,0,grams,,," 10,830.00 ", 10830grams , 540.00 ,,,
343,Powdered-juices,,n/a,,,,F1,,,, 0.95 ,893,19,0,grams,,," 16,967.00 ", 16967grams , 846.00 ,,,
343,Powdered-juices,,n/a,,,,F1,,,, 0.95 ,38,19,0,grams,,, 722.00 , 722grams , 36.00 ,,,
344,Presto Creams - Peanut Butter,,Jack n Jill, pack (10pcsx30grams),,,CIP,,Jack n Jill/ pack (10pcsx30grams),, 5.81 ,150,1, pack (10pcsx30grams),pieces,,, 150.00 , 150pieces , 871.50 ,,,
345,Presto Creams Choco Peanut Butter,,Jack n Jill, pack (10pcsx30grams),,,Annex,,Jack n Jill/ pack (10pcsx30grams),, 6.14 ,110,1, pack (10pcsx30grams),pieces,,1pieces, 110.00 , 110pieces , 675.40 ,,,
346,Presto Creams Choco Vanilla,,Jack n Jill, pack (10pcsx30grams),,,Annex,,Jack n Jill/ pack (10pcsx30grams),, 6.29 ,21,1, pack (10pcsx30grams),pieces,,1pieces, 21.00 , 21pieces , 132.09 ,,,
347,Pusit Kalawang,,n/a,,,,Annex,,,, 0.27 ,10000,1000,0,grams,,1000grams," 10,000,000.00 ", 10000000grams ," 2,700.00 ",,,
348,Quake Black Forest,,n/a,,,,F1,,,, 7.48 ,2,10,0,pieces,,, 20.00 , 20pieces , 14.96 ,,,
349,Quake Overload,,Jack & Jill,pack(10pcsx38grams)),,,Annex,,Jack & Jill/pack(10pcsx38grams)),, 7.17 ,34,1,pack(10pcsx38grams)),pieces,,1pieces, 34.00 , 34pieces , 243.78 ,,,
349,Quake Overload,,Jack & Jill,pack(10pcsx33grams)),,,CIP,,Jack & Jill/pack(10pcsx33grams)),, 7.99 ,595,1,pack(10pcsx33grams)),pieces,,, 595.00 , 595pieces ," 4,754.05 ",,,
350,Quake Strawberry,,n/a,,,,F1,,,, 8.10 ,1,10,0,pieces,,, 10.00 , 10pieces , 8.10 ,,,
351,Quaker Oats Instant Oatmeal,,n/a,,,,F1,,,, 2.38 ,11,6,0,pieces,,, 66.00 , 66pieces , 26.13 ,,,
352,Raisins,,Hermano,pack,1000grams,,Annex,,Hermano/pack/1000grams,, 0.08 ,38000,1000,pack,grams,,1000grams," 38,000,000.00 ", 38000000grams ," 3,062.80 ", 0.08 ,,
352,Raisins,,Ram,pack,1000grams,,Annex,,Ram/pack/1000grams,, 0.15 ,500,1000,pack,grams,,1000grams," 500,000.00 ", 500000grams , 75.00 ,,,
352,Raisins,,n/a,,,,F1,,,, 0.26 ,800,1000,0,grams,,," 800,000.00 ", 800000grams , 209.60 ,,,
353,Raw Sago,,No Brand,1000grams,,,F1,,No Brand/1000grams,, 0.13 ,4000,1000,1000grams,grams,,," 4,000,000.00 ", 4000000grams , 500.00 ,,,
354,RC Cola,,Rc Cola (12 x 237 ),,,,CIP,,Rc Cola (12 x 237 ),, 10.72 ,167,1,0,pieces,,, 167.00 , 167pieces ," 1,790.24 ",,,
355,Rebisco Cracker - Plain,,Rebisco (10pcsx33grams),,,,CIP,,Rebisco (10pcsx33grams),, 5.80 ,200,1,0,pieces,,, 200.00 , 200pieces ," 1,160.00 ",,,
356,Rebisco Crackers - Chocolate,,n/a,,,,F1,,,, 6.88 ,1,10,0,pieces,,, 10.00 , 10pieces , 6.88 ,,,
357,Red Cane Vinegar,,bottle,490ml,,,CIP,,bottle/490ml,, 57.00 ,1,1,490ml,ml,,, 1.00 , 1ml , 57.00 ,,,
358,Red Pimiento,,Mr Gulaman,box,(10sachetx25grams),,Annex,,Mr Gulaman/box/(10sachetx25grams),, 0.45 ,450,25,box,grams,,25grams," 11,250.00 ", 11250grams , 201.60 , 0.45 ,,
359,Regent,,n/a,,,,F1,,,, 6.77 ,10,10,0,pieces,,, 100.00 , 100pieces , 67.70 ,,,
360,Rice,,Super Alsa,sack,25kilos,,Annex,,Super Alsa/sack/25kilos,," 1,170.00 ",18,1,sack,kilos,,1kilos, 18.00 , 18kilos ," 21,060.00 ",,,
360,Rice,,Sinandomeng,sack25kilos,,,Annex,,Sinandomeng/sack25kilos,," 1,180.00 ",17,1,sack25kilos,kilos,,1kilos, 17.00 , 17kilos ," 20,060.00 ",,,
360,Rice,,n/a,,,,F1,,,, 48.00 ,975,25,0,kilos,,," 24,375.00 ", 24375kilos ," 46,800.00 ",,,
361,Rinbee Cheese Sticks,,n/a,,,,F1,,,, 22.38 ,1,30,0,pieces,,, 30.00 , 30pieces , 22.38 ,,,
362,Rite & Lite Rootbeer,,case (24pcsx250ml),,,,CIP,,case (24pcsx250ml),, 30.07 ,18,1,0,pieces,,, 18.00 , 18pieces , 541.26 ,,,
363,Royal - Can,,n/a,,,,F1,,,, 32.84 ,8,24,0,pieces,,, 192.00 , 192pieces , 262.75 ,,,
364,Royal mismo,,Coca-Cola,case (24x250ml),,,Annex,,Coca-Cola/case (24x250ml),, 12.57 ,3,1,case (24x250ml),pieces,,1pieces, 3.00 , 3pieces , 37.71 , 12.57 ,,
364,Royal mismo,,Coca-Cola,case (24x250ml),,,CIP,,Coca-Cola/case (24x250ml),, 16.66 ,120,1,case (24x250ml),pieces,,, 120.00 , 120pieces ," 1,999.20 ",,,
365,Sake,,n/a,,,,F1,,,, 0.17 ,400,1800,0,ml,,," 720,000.00 ", 720000ml , 68.00 ,,,
366,Salabat,,Ludys,box (pcsx8 grams),,,Annex,,Ludys/box (pcsx8 grams),, 3.91 ,166,1,box (pcsx8 grams),pieces,,1pieces, 166.00 , 166pieces , 649.06 , 3.91 ,,
366,Salabat,,n/a,,,,F1,,,, 3.99 ,133,72,0,pieces,,," 9,576.00 ", 9576pieces , 530.89 ,,,
367,Salt,,Crystal,pack,1000grams,,Annex,,Crystal/pack/1000grams,, 0.01 ,2000,1000,pack,grams,,1000grams," 2,000,000.00 ", 2000000grams , 24.00 ,,,
367,Salt,,n/a,,,,F1,,,, 0.03 ,8000,1000,0,grams,,," 8,000,000.00 ", 8000000grams , 200.00 ,,,
368,Salt - Rock,,pack,1000grams,,,CIP,,/pack/1000grams,, 15.00 ,3,1,1000grams,grams,,, 3.00 , 3grams , 45.00 ,,,
369,Salted Black Beans,,Ram,pack,100grams,,Annex,,Ram/pack/100grams,, 0.16 ,3500,100,pack,grams,,100grams," 350,000.00 ", 350000grams , 550.20 , 0.16 ,,
370,San Mig Coffee - Original,,San Mig,pack,7grams,,CIP,,San Mig/pack/7grams,, 6.69 ,354,1,pack,pieces,,, 354.00 , 354pieces ," 2,368.26 ",,,
371,San Mig Coffee - Sugar Free,,San Mig,pack (10pcsx20grams),,,Annex,,San Mig/pack (10pcsx20grams),, 8.60 ,270,1,pack (10pcsx20grams),pieces,,1pieces, 270.00 , 270pieces ," 2,322.00 ", 8.60 ,,
371,San Mig Coffee - Sugar Free,,San Mig,pack (10pcsx20grams),,,CIP,,San Mig/pack (10pcsx20grams),, 8.73 ,580,1,pack (10pcsx20grams),pieces,,, 580.00 , 580pieces ," 5,063.40 ",,,
372,Sanitary Napkin - Day,,n/a,,,,F1,,,, 20.00 ,116,1,0,pieces,,, 116.00 , 116pieces ," 2,320.00 ",,,
373,Sanitary Napkin - Night Max,,n/a,,,,F1,,,, 23.84 ,72,1,0,pieces,,, 72.00 , 72pieces ," 1,716.48 ",,,
374,Sanitary Napkin non Wings,,Silkday,packx20's,,,Annex,,Silkday/packx20's,, 2.78 ,304,1,packx20's,pieces,,1pieces, 304.00 , 304pieces , 845.12 ,,,
375,Sardines in Tomato Sauce,,Mega,can,425grams,,Annex,,Mega/can/425grams,, 0.14 ,4250,425,can,grams,,425grams," 1,806,250.00 ", 1806250grams , 578.30 , 0.14 ,,
375,Sardines in Tomato Sauce,,555,can,425grams,,CIP,,555/can/425grams,, 58.25 ,72,1,can,grams,,, 72.00 , 72grams ," 4,194.00 ",,,
375,Sardines in Tomato Sauce,,n/a,,,,F1,,,, 0.14 ,18700,425,0,grams,,," 7,947,500.00 ", 7947500grams ," 2,556.84 ",,,
376,Sayote,,Fresh,,,,Annex,,Fresh,, 0.10 ,5000,1000,0,grams,,1000grams," 5,000,000.00 ", 5000000grams , 475.00 ,,,
377,Scotchbrite,,n/a,,,,F1,,,, 33.10 ,3,1,0,pieces,,, 3.00 , 3pieces , 99.30 ,,,
378,Scrubbing Pad 3 in 1,,n/a,,,,F1,,,, 101.00 ,7,1,0,pieces,,, 7.00 , 7pieces , 707.00 ,,,
379,Scrubbing pad 3m,,Scotchbrite,,,,CIP,,Scotchbrite,, 34.00 ,3,1,0,pieces,,, 3.00 , 3pieces , 102.00 ,,,
379,Scrubbing pad 3m,,n/a,,,,F1,,,, 34.00 ,2,1,0,pieces,,, 2.00 , 2pieces , 68.00 ,,,
380,Scrubbing pad black,,Scotchbrite,,,,CIP,,Scotchbrite,, 34.00 ,4,1,0,pieces,,, 4.00 , 4pieces , 136.00 ,,,
381,Sesame Dressing,,n/a,,,,F1,,,, 0.38 ,5000,1000,0,grams,,," 5,000,000.00 ", 5000000grams ," 1,895.00 ",,,
382,Sesame Oil,,Lee Kum Kee,bottle,410grams,,Annex,,Lee Kum Kee/bottle/410grams,, 0.72 ,410,410,bottle,grams,,410grams," 168,100.00 ", 168100grams , 295.40 ,,,
382,Sesame Oil,,n/a,,,,F1,,,, 0.70 ,1000,1000,0,liters,,," 1,000,000.00 ", 1000000liters , 700.00 ,,,
383,Sinigang Mix Original,,Hermano,pack,1000grams,,Annex,,Hermano/pack/1000grams,, 0.08 ,15000,1000,pack,grams,,1000grams," 15,000,000.00 ", 15000000grams ," 1,230.00 ", 0.08 ,,
383,Sinigang Mix Original,,Knorr,sachet,44grams,,Annex,,Knorr/sachet/44grams,, 0.63 ,1320,44,sachet,grams,,44grams," 58,080.00 ", 58080grams , 831.00 ,,,
383,Sinigang Mix Original,,Knorr,sachet,44grams,,CIP,,Knorr/sachet/44grams,, 27.70 ,40,1,sachet,grams,,, 40.05 , 40.045grams ," 1,109.25 ",,,
384,Sinigang Mix sa Bayabas,,n/a,,,,F1,,,, 0.88 ,120,40,0,grams,,," 4,800.00 ", 4800grams , 105.45 ,,,
385,Sinigang Mix sa Sampalok,,n/a,,,,F1,,,, 0.63 ,792,44,0,grams,,," 34,848.00 ", 34848grams , 498.60 ,,,
386,Skyflakes Crackers,,M.Y San, pack (10pcsx25grams),,,CIP,,M.Y San/ pack (10pcsx25grams),, 5.73 ,600,1, pack (10pcsx25grams),pieces,,, 600.00 , 600pieces ," 3,438.00 ",,,
387,Sotanghon,,Goodlife,pack,1000grams,,CIP,,Goodlife/pack/1000grams,, 291.60 ,4,1,pack,grams,,, 4.00 , 4grams ," 1,166.40 ",,,
387,Sotanghon,,n/a,,,,F1,,,, 0.29 ,1000,1000,0,grams,,," 1,000,000.00 ", 1000000grams , 292.00 ,,,
388,Soup Chicken & Corn,,n/a,,,,F1,,,, 0.88 ,60,60,0,grams,,," 3,600.00 ", 3600grams , 52.60 ,,,
389,Soup Crab and Corn Soup,,n/a,,,,F1,,,, 1.01 ,440,55,0,grams,,," 24,200.00 ", 24200grams , 444.00 ,,,
390,Soup Cream of Mushroom,,n/a,,,,F1,,,, 0.89 ,124,62,0,grams,,," 7,688.00 ", 7688grams , 110.00 ,,,
391,Soup Nido Oriental,,n/a,,,,F1,,,, 0.99 ,901,53,0,grams,,," 47,753.00 ", 47753grams , 894.20 ,,,
392,sourcream powder,,pck,,,,Annex,,pck,, 68.00 ,1,1,0,pieces,,1pieces, 1.00 , 1pieces , 68.00 ,,,
393,Soy Sauce,,Ticman,gallon,3500ml,,Annex,,Ticman/gallon/3500ml,, 73.00 ,18,1,gallon,gal,,1gal, 18.00 , 18gal ," 1,314.00 ",,,
393,Soy Sauce,,Hermano,pack,1000grams,,Annex,,Hermano/pack/1000grams,, 0.09 ,10000,1000,pack,grams,,1000grams," 10,000,000.00 ", 10000000grams , 862.00 , 0.09 ,,
393,Soy Sauce,,Kikkoman,bottle,1000ml,,Annex,,Kikkoman/bottle/1000ml,, 0.25 ,1000,1000,bottle,ml,,1000ml," 1,000,000.00 ", 1000000ml , 249.55 ,,,
393,Soy Sauce,,Ticman,gallon,3500ml,,CIP,,Ticman/gallon/3500ml,, 73.00 ,17,1,gallon,gal,,, 17.00 , 17gal ," 1,241.00 ",,,
393,Soy Sauce,,n/a,,,,F1,,,, 65.00 ,3,1,0,gal,,, 3.00 , 3gal , 195.00 ,,,
393,Soy Sauce,,n/a,,,,F1,,,, 0.26 ,2000,1000,0,ml,,," 2,000,000.00 ", 2000000ml , 520.00 ,,,
394,Spaghetti,,Sunshine,pack,900grams,,Annex,,Sunshine/pack/900grams,, 0.09 ,3600,900,pack,grams,,900grams," 3,240,000.00 ", 3240000grams , 322.48 ,,,
394,Spaghetti,,Ideal,pack,1000grams,,CIP,,Ideal/pack/1000grams,, 65.00 ,3,1,pack,grams,,, 3.00 , 3grams , 195.00 ,,,
394,Spaghetti,,n/a,,,,F1,,,, 0.08 ,2700,900,0,grams,,," 2,430,000.00 ", 2430000grams , 213.60 ,,,
395,Spam Lite,,n/a,,,,F1,,,, 0.62 ,5100,340,0,grams,,," 1,734,000.00 ", 1734000grams ," 3,180.00 ",,,
396,Sponge,,Scotchbrite,,,,Annex,,Scotchbrite,, 19.40 ,3,1,0,pieces,,1pieces, 3.00 , 3pieces , 58.20 , 19.40 ,,
397,Sponge with Scrub,,Scotchbrite,,,,Annex,,Scotchbrite,, 33.70 ,12,1,0,pieces,,1pieces, 12.00 , 12pieces , 404.40 , 33.70 ,,
398,Spread,,n/a,,,,F1,,,, 96.90 ,2,1,0,pieces,,, 2.00 , 2pieces , 193.80 ,,,
399,Star Anise,,Lipa Spices,pack,1000grams,,Annex,,Lipa Spices/pack/1000grams,, 0.85 ,500,1000,pack,grams,,1000grams," 500,000.00 ", 500000grams , 422.50 ,,,
399,Star Anise,,n/a,,,,F1,,,, 0.35 ,800,1000,0,grams,,," 800,000.00 ", 800000grams , 280.00 ,,,
400,Star Margarine,,n/a,,,,F1,,,, 11.30 ,33,1,0,pieces,,, 33.00 , 33pieces , 372.90 ,,,
401,Sting,,Pepsi,case (24pcsx320ml),,,CIP,,Pepsi/case (24pcsx320ml),, 18.44 ,373,1,case (24pcsx320ml),pieces,,, 373.00 , 373pieces ," 6,878.12 ",,,
402,Suga r- Refined,,Hermano,pack,1000grams,,F1,,Hermano/pack/1000grams,, 0.09 ,37000,1000,pack,grams,,," 37,000,000.00 ", 37000000grams ," 3,189.40 ",,,
403,Sugar,,Cilgar,pack (pcsx1gram),,,Annex,,Cilgar/pack (pcsx1gram),, 1.30 ,305,1,pack (pcsx1gram),pieces,,1pieces, 305.00 , 305pieces , 396.50 , 1.30 ,,
404,Sugar - Brown,,Hermano,pack,1000grams,,CIP,,Hermano/pack/1000grams,, 79.09 ,8,1000,pack,grams,,," 8,000.00 ", 8000grams , 632.72 ,,,
404,Sugar - Brown,,Hermano,pack,1000grams,,F1,,Hermano/pack/1000grams,, 0.08 ,38000,1000,pack,grams,,," 38,000,000.00 ", 38000000grams ," 3,104.60 ",,,
405,Sugar - Brown Sachet,,My Everyday,sachet,5grams,,F1,,My Everyday/sachet/5grams,, 0.24 ,2250,5,sachet,grams,,," 11,250.00 ", 11250grams , 540.00 ,,,
406,Sugar - Intense,,Injoy,pack,200grams,,F1,,Injoy/pack/200grams,, 0.19 ,200,200,pack,grams,,," 40,000.00 ", 40000grams , 37.00 ,,,
407,Sugar - Washed,,Hermano,pack,1000grams,,CIP,,Hermano/pack/1000grams,, 80.32 ,71,1000,pack,grams,,," 71,000.00 ", 71000grams ," 5,702.72 ",,,
408,Sugar - White,,Hermano,pack,1000grams,,CIP,,Hermano/pack/1000grams,, 84.44 ,22,1000,pack,grams,,," 22,000.00 ", 22000grams ," 1,857.68 ",,,
409,Sugar - White Premuim,,Hermano,pack,1000grams,,F1,,Hermano/pack/1000grams,, 0.10 ,12000,1000,pack,grams,,," 12,000,000.00 ", 12000000grams ," 1,176.00 ",,,
410,Table Napkin,,Everyday,pack by 1000s',,,Annex,,Everyday/pack by 1000s',, 52.52 ,8,1,pack by 1000s',packs,,1packs, 8.00 , 8packs , 420.16 ,,,
411,Table Napkin - Pre Cut,,Everyday,pack by 1000s',,,CIP,,Everyday/pack by 1000s',, 74.00 ,3,1,pack by 1000s',packs,,, 3.00 , 3packs , 222.00 ,,,
412,Tanigue,,n/a,,,,F1,,,, 0.44 ,3000,1000,0,grams,,," 3,000,000.00 ", 3000000grams ," 1,320.00 ",,,
413,Tater Thins Crackers,,Oishi,packs,75grams,,Annex,,Oishi/packs/75grams,, 22.38 ,6,1,packs,pieces,,1pieces, 6.00 , 6pieces , 134.28 ,,,
414,Tater Thins Cucumber Snacks,,n/a,,,,F1,,,, 22.38 ,30,30,0,pieces,,, 900.00 , 900pieces , 671.35 ,,,
415,Tempura,,Below Zero,box (24pcsx500ml),,,Annex,,Below Zero/box (24pcsx500ml),, 7.50 ,1001,1,box (24pcsx500ml),pieces,,1pieces," 1,001.00 ", 1001pieces ," 7,507.50 ", 7.50 ,,
416,Tenga Daga,,pack,1000grams,,,Annex,,pack/1000grams,, 0.34 ,250,1000,1000grams,grams,,1000grams," 250,000.00 ", 250000grams , 85.00 ,,,
416,Tenga Daga,,n/a,,,,F1,,,, 0.65 ,200,1000,0,grams,,," 200,000.00 ", 200000grams , 130.00 ,,,
417,Tilapia,,Indicate ave weight,piece,,,Annex,,Indicate ave weight/piece,, 0.15 ,4000,1000,piece,grams,,1000grams," 4,000,000.00 ", 4000000grams , 592.00 ,,,
418,Tinapa,,n/a,,,,CIP,,,, 320.00 ,4,1,0,grams,,, 4.00 , 4grams ," 1,280.00 ",,,
419,Tinapa Powder,,n/a,,,,F1,,,, 0.24 ,1000,500,0,grams,,," 500,000.00 ", 500000grams , 240.00 ,,,
420,Tissue,,Femme,,,,CIP,,Femme,, 15.20 ,30,1`,0,pieces,,,#VALUE!,#VALUE!, 456.00 ,,,
420,Tissue,,n/a,,,,F1,,,, 63.50 ,10,1,0,pieces,,, 10.00 , 10pieces , 635.00 ,,,
421,Tissue - Pre-cut,,Jade ,pack,1000s',,CIP,,Jade /pack/1000s',, 52.64 ,70,1,pack,pieces,,, 70.00 , 70pieces ," 3,684.80 ",,,
422,Tissue Pre-cut,,n/a,,,,F1,,,, 52.00 ,40,1,0,packs,,, 40.00 , 40packs ," 2,080.00 ",,,
422,Tissue Pre-cut,,n/a,,,,F1,,,, 52.00 ,15,1,0,packs,,, 15.00 , 15packs , 780.00 ,,,
423,Togarashi,,S,B,,,Annex,,S/B,, 0.85 ,300,300,B,grams,,300grams," 90,000.00 ", 90000grams , 255.00 ,,,
424,Tomato Paste,,Del Monte,sachet,150grams,,CIP,,Del Monte/sachet/150grams,, 30.57 ,48,1,sachet,grams,,, 48.00 , 48grams ," 1,467.36 ",,,
424,Tomato Paste,,n/a,,,,F1,,,, 0.20 ,3450,150,0,grams,,," 517,500.00 ", 517500grams , 703.11 ,,,
425,Tomato Sauce,,Ticman,gallon,3500ml,,Annex,,Ticman/gallon/3500ml,, 135.00 ,2,1,gallon,gal,,1gal, 2.00 , 2gal , 270.00 ,,,
425,Tomato Sauce,,Ticman,gallon,3500ml,,CIP,,Ticman/gallon/3500ml,, 135.00 ,7,1,gallon,gal,,, 7.00 , 7gal , 945.00 ,,,
425,Tomato Sauce,,n/a,,,,F1,,,, 0.04 ,14000,3500,0,gal,,," 49,000,000.00 ", 49000000gal , 540.00 ,,,
426,Tonkatsu Sauce,,Bulldog,bottle,,,Annex,,Bulldog/bottle,, 0.18 ,1800,1800,bottle,grams,,1800grams," 3,240,000.00 ", 3240000grams , 330.00 ,,,
426,Tonkatsu Sauce,,n/a,,,,F1,,,, 0.21 ,500,1800,0,grams,,," 900,000.00 ", 900000grams , 105.28 ,,,
427,Toothbrush,,Colgate,66g,,,Annex,,Colgate/66g,, 68.10 ,4,1,66g,pieces,,1pieces, 4.00 , 4pieces , 272.40 ,,,
427,Toothbrush,,Colgate,classic,adult,,CIP,,Colgate/classic/adult,, 18.50 ,198,1,classic,pieces,,, 198.00 , 198pieces ," 3,663.00 ",,,
427,Toothbrush,,n/a,,,,F1,,,, 34.20 ,5,1,0,pieces,,, 5.00 , 5pieces , 171.00 ,,,
428,Toothpaste,,Coca-Cola,case (12x290ml),,,Annex,,Coca-Cola/case (12x290ml),, 16.14 ,48,1,case (12x290ml),pieces,,1pieces, 48.00 , 48pieces , 774.72 , 16.14 ,,
428,Toothpaste,,Unique,tube,50ml,,Annex,,Unique/tube/50ml,, 25.03 ,21,1,tube,pieces,,1pieces, 21.00 , 21pieces , 525.63 ,,,
428,Toothpaste,,Unique,tube,150ml,,CIP,,Unique/tube/150ml,, 57.41 ,2,1,tube,pieces,,, 2.00 , 2pieces , 114.82 ,,,
428,Toothpaste,,Close-Up,twinpack,20g,,CIP,,Close-Up/twinpack/20g,, 7.50 ,343,1,twinpack,pieces,,, 343.00 , 343pieces ," 2,572.50 ",,,
428,Toothpaste,,n/a,,,,F1,,,, 59.50 ,14,1,0,pieces,,, 14.00 , 14pieces , 833.00 ,,,
429,Toothpick,,pack by 100's,,,,CIP,,pack by 100's,, 15.00 ,6,1,0,packs,,, 6.00 , 6packs , 90.00 ,,,
430,Tops,,Suncrest Food,pack (10pcsx34grams),,,CIP,,Suncrest Food/pack (10pcsx34grams),, 7.39 ,100,1,pack (10pcsx34grams),pieces,,, 100.00 , 100pieces , 739.00 ,,,
431,Tortillos - BBQ,,Granny Goose,box(50pcsx100grams),,,CIP,,Granny Goose/box(50pcsx100grams),, 24.37 ,50,1,box(50pcsx100grams),pieces,,, 50.00 , 50pieces ," 1,218.50 ",,,
432,Tortillos Cheese,,Granny Goose,box(50pcsx72grams),,,Annex,,Granny Goose/box(50pcsx72grams),, 32.77 ,11,1,box(50pcsx72grams),pieces,,1pieces, 11.00 , 11pieces , 360.47 ,,,
433,Trash Bag Black,,n/a,,,,Annex,,,, 5.80 ,100,1,0,pieces,,1pieces, 100.00 , 100pieces , 580.00 , 5.80 ,,
433,Trash Bag Black,,Superb,rollx10pcs,XXL,,Annex,,Superb/rollx10pcs/XXL,, 62.97 ,28,1,rollx10pcs,roll,,1roll, 28.00 , 28roll ," 1,763.16 ", 62.97 ,,
433,Trash Bag Black,,Superb,rollx10pcs,XXL,,CIP,,Superb/rollx10pcs/XXL,, 65.00 ,30,1,rollx10pcs,roll,,, 30.00 , 30roll ," 1,950.00 ",,,
434,Trash Bag xl-White,,n/a,,,,F1,,,, 508.05 ,1,1,0,roll,,, 1.00 , 1roll , 508.05 ,,,
435,Trash Bag xxl-Black,,n/a,,,,F1,,,, 629.70 ,1,1,0,pieces,,, 1.00 , 1pieces , 629.70 ,,,
436,Trash Bag xxl-White,,n/a,,,,F1,,,, 668.00 ,1,1,0,roll,,, 1.00 , 1roll , 668.00 ,,,
437,Tuna Afritada,,n/a,,,,F1,,,, 26.82 ,50,1,0,pieces,,, 50.00 , 50pieces ," 1,341.00 ",,,
438,Tuna Flakes in Oil,,Maya,box,500grams,,Annex,,Maya/box/500grams,, 0.11 ,7000,500,box,grams,,500grams," 3,500,000.00 ", 3500000grams , 803.60 , 0.11 ,,
438,Tuna Flakes in Oil,,Century,can420grams,,,Annex,,Century/can420grams,, 0.23 ,2520,420,can420grams,grams,,420grams," 1,058,400.00 ", 1058400grams , 580.20 , 0.23 ,,
439,Tuna Loin,,n/a,,,,F1,,,, 0.44 ,2000,1000,0,grams,,," 2,000,000.00 ", 2000000grams , 880.00 ,,,
440,Upo,,Fresh,,,,Annex,,Fresh,, 55.00 ,5,1,0,grams,,1grams, 5.00 , 5grams , 275.00 ,,,
